tt,opt,tree,gap,verdict,t_sec
11468911,4,4,0,gap0,0.90
1768307763,4,4,0,gap0,0.92
2863289957,4,4,0,gap0,1.09
1327870170,6,6,0,gap0,31.20
1815911628,4,4,0,gap0,0.97
2289531015,4,4,0,gap0,0.98
604389894,5,5,0,gap0,6.02
1772424975,4,4,0,gap0,1.11
2509859430,4,4,0,gap0,0.87
568201965,4,4,0,gap0,0.84
1094980625,4,4,0,gap0,0.82
1103308800,5,5,0,gap0,4.77
2423218335,4,4,0,gap0,0.99
251657998,4,4,0,gap0,0.99
1352703084,4,4,0,gap0,0.83
50331135,4,4,0,gap0,1.17
1080,5,5,0,gap0,3.61
357650709,4,4,0,gap0,1.46
2419093455,4,4,0,gap0,1.49
2197760255,4,4,0,gap0,0.92
969328326,4,4,0,gap0,0.98
2573621925,5,5,0,gap0,2.38
2692915240,4,4,0,gap0,1.13
788528942,5,5,0,gap0,3.43
1409047795,5,5,0,gap0,6.27
1498846565,4,4,0,gap0,0.91
2290225428,5,5,0,gap0,3.78
2784994764,5,5,0,gap0,3.02
3325479225,5,5,0,gap0,2.79
393360,5,5,0,gap0,2.86
1971191285,5,5,0,gap0,4.84
3788686275,4,4,0,gap0,1.01
2864298410,5,5,0,gap0,2.51
1341136880,5,5,0,gap0,2.29
3472883866,5,5,0,gap0,3.13
2523306342,4,4,0,gap0,0.83
1576533845,4,4,0,gap0,0.96
3877120215,6,6,0,gap0,12.41
1429419347,5,5,0,gap0,3.48
2070525846,5,5,0,gap0,2.79
174031575,5,5,0,gap0,3.91
1114203,5,5,0,gap0,7.40
253628205,4,4,0,gap0,0.92
3720084907,5,5,0,gap0,5.29
1600954515,4,4,0,gap0,0.82
1728014847,4,4,0,gap0,0.89
3758094335,5,5,0,gap0,3.11
268435472,4,4,0,gap0,0.80
3284363670,4,4,0,gap0,0.74
4038389880,4,4,0,gap0,1.17
1459377663,4,4,0,gap0,1.10
1013738556,4,4,0,gap0,1.10
2864949820,5,5,0,gap0,2.67
4294377480,4,4,0,gap0,0.92
2520159900,5,5,0,gap0,3.24
2775148905,4,4,0,gap0,1.15
4151835579,4,4,0,gap0,0.80
4290510842,5,5,0,gap0,2.53
2779142745,4,4,0,gap0,0.83
100321590,4,4,0,gap0,0.73
4282122035,4,4,0,gap0,1.10
3318378399,5,5,0,gap0,3.21
33738544,6,6,0,gap0,13.52
3031741515,4,4,0,gap0,1.05
1868981862,4,4,0,gap0,1.21
254611230,4,4,0,gap0,1.00
3531133575,5,5,0,gap0,2.54
930313015,4,4,0,gap0,0.96
2149584960,5,5,0,gap0,3.69
339809410,5,5,0,gap0,3.12
1107236095,4,4,0,gap0,0.90
3615293440,4,4,0,gap0,0.97
3237172565,6,6,0,gap0,10.89
4042291440,4,4,0,gap0,1.28
4289069038,5,5,0,gap0,3.00
95371755,5,5,0,gap0,3.41
1453741482,5,5,0,gap0,3.74
2801752320,4,4,0,gap0,1.07
3023850435,4,4,0,gap0,0.99
2472504480,4,4,0,gap0,0.80
1521974181,5,5,0,gap0,3.73
1070562270,4,4,0,gap0,1.07
3638063832,5,5,0,gap0,3.11
2967490335,4,4,0,gap0,1.17
2529377475,4,4,0,gap0,0.91
8682495,5,5,0,gap0,3.57
201265151,4,4,0,gap0,1.00
267390705,4,4,0,gap0,0.92
2004319163,4,4,0,gap0,1.08
4282515330,4,4,0,gap0,0.97
3096135540,5,5,0,gap0,3.41
4288479027,4,4,0,gap0,1.18
1600085375,5,5,0,gap0,6.42
2684116995,5,5,0,gap0,5.60
3385211190,5,5,0,gap0,3.23
1510963980,5,5,0,gap0,4.87
2684313855,4,4,0,gap0,0.92
106955568,4,4,0,gap0,1.09
1016489523,6,6,0,gap0,15.33
1013528940,5,5,0,gap0,3.50
2365210629,5,5,0,gap0,5.66
1017796035,6,6,0,gap0,17.29
817913952,5,5,0,gap0,3.51
859010035,4,4,0,gap0,1.19
1453954665,5,5,0,gap0,2.70
2189961352,4,4,0,gap0,1.00
1010576670,4,4,0,gap0,0.99
55165,4,4,0,gap0,1.02
1717934485,4,4,0,gap0,1.19
3382261350,4,4,0,gap0,1.10
3078899835,5,5,0,gap0,2.10
1785042330,5,5,0,gap0,2.36
2200748600,5,5,0,gap0,3.51
2852170435,5,5,0,gap0,2.77
4207540790,4,4,0,gap0,1.04
4294967163,4,4,0,gap0,0.90
3435711488,4,4,0,gap0,1.03
2774150430,4,4,0,gap0,1.28
52440,5,5,0,gap0,6.69
1771677013,4,4,0,gap0,0.82
4284135390,5,5,0,gap0,5.83
1208174664,5,5,0,gap0,3.28
252053760,5,5,0,gap0,5.68
858994233,4,4,0,gap0,0.90
458112975,6,6,0,gap0,26.99
1019436195,5,5,0,gap0,3.99
1815922371,4,4,0,gap0,0.89
9867270,5,5,0,gap0,2.93
4294062079,5,5,0,gap0,2.49
6644992,4,4,0,gap0,0.99
467974980,5,5,0,gap0,2.78
969328950,5,5,0,gap0,2.22
3535023435,5,5,0,gap0,2.99
4025417727,4,4,0,gap0,0.79
168444440,5,5,0,gap0,3.17
1019467645,5,5,0,gap0,3.04
348041040,6,6,0,gap0,22.00
304201920,5,5,0,gap0,6.21
60488805,5,5,0,gap0,2.97
339497200,4,4,0,gap0,1.11
2852127400,4,4,0,gap0,0.98
2566915680,5,5,0,gap0,4.09
10289151,4,4,0,gap0,1.12
859008156,4,4,0,gap0,0.96
2004318075,4,4,0,gap0,0.93
64,4,4,0,gap0,1.02
4007779794,4,4,0,gap0,0.80
2779863666,5,5,0,gap0,3.60
3278465385,4,4,0,gap0,0.87
2264955135,4,4,0,gap0,1.07
3775864560,4,4,0,gap0,0.90
4285505535,5,5,0,gap0,2.51
300814575,4,4,0,gap0,0.95
2000107383,4,4,0,gap0,0.97
304157202,4,4,0,gap0,0.90
4210490105,4,4,0,gap0,0.91
3311427781,6,6,0,gap0,18.59
1345783155,5,5,0,gap0,4.57
87489225,4,4,0,gap0,0.75
3436721010,5,5,0,gap0,4.61
2671722303,4,4,0,gap0,0.99
13762680,4,4,0,gap0,1.31
12779650,4,4,0,gap0,0.90
2373087885,5,5,0,gap0,1.63
304358418,6,6,0,gap0,14.38
1502940352,4,4,0,gap0,1.07
254618895,4,4,0,gap0,0.85
4243848695,4,4,0,gap0,0.82
4093442550,4,4,0,gap0,1.00
3611049175,5,6,1,gap1,7.79
235930080,5,5,0,gap0,3.47
3759022065,4,4,0,gap0,0.92
12976329,4,4,0,gap0,1.27
3284386707,4,4,0,gap0,1.32
2012732925,4,4,0,gap0,1.08
1520002662,5,5,0,gap0,3.40
3706506702,4,4,0,gap0,0.90
1878062697,6,6,0,gap0,21.59
3856311642,5,5,0,gap0,4.21
4294901691,5,5,0,gap0,2.27
2113929215,4,4,0,gap0,0.81
1073745920,4,4,0,gap0,1.01
1078723780,5,5,0,gap0,4.32
2783241381,5,5,0,gap0,7.81
1287593454,5,5,0,gap0,3.86
2779077225,4,4,0,gap0,0.92
1869018726,4,4,0,gap0,0.92
1667665032,6,6,0,gap0,13.21
3439316205,4,4,0,gap0,0.91
1149776178,5,5,0,gap0,3.89
3377805653,5,5,0,gap0,9.28
3893850510,6,6,0,gap0,20.54
1395995987,5,5,0,gap0,3.91
912679731,4,4,0,gap0,0.92
4211344635,4,4,0,gap0,1.01
2779096486,4,4,0,gap0,0.89
1219961310,5,5,0,gap0,2.88
4289711260,4,4,0,gap0,0.78
1764992511,4,4,0,gap0,0.90
2855508483,5,5,0,gap0,3.63
4227554734,5,5,0,gap0,2.82
3425936805,5,5,0,gap0,4.70
4261347069,4,4,0,gap0,0.89
284098815,4,4,0,gap0,0.89
1090524245,4,4,0,gap0,1.02
4294574013,5,5,0,gap0,7.87
673348983,5,5,0,gap0,4.10
1021382610,5,5,0,gap0,3.59
4184829945,5,5,0,gap0,3.17
2983720287,6,6,0,gap0,28.61
260570999,4,4,0,gap0,0.92
4280418270,4,4,0,gap0,1.28
535973880,5,5,0,gap0,5.32
89179795,5,5,0,gap0,3.69
2147481463,4,4,0,gap0,0.90
4093426670,5,5,0,gap0,3.04
2078207415,5,5,0,gap0,3.14
2226588915,5,5,0,gap0,9.71
686544660,5,5,0,gap0,2.20
425044650,5,5,0,gap0,4.39
2790850815,4,4,0,gap0,1.00
1431918933,4,4,0,gap0,0.89
2778310058,5,5,0,gap0,2.59
3400283475,5,5,0,gap0,3.53
36252,5,5,0,gap0,5.70
2913402880,5,5,0,gap0,4.89
2128330215,5,5,0,gap0,4.30
1700420197,5,5,0,gap0,2.29
4143554415,5,5,0,gap0,2.80
1364569770,4,4,0,gap0,0.88
1437244782,5,6,1,gap1,8.28
4289462271,4,4,0,gap0,1.11
3385039932,4,4,0,gap0,0.79
1821597600,4,4,0,gap0,0.89
1017496410,5,5,0,gap0,2.28
122419380,6,6,0,gap0,19.31
3538022640,4,4,0,gap0,0.91
33686016,4,4,0,gap0,0.81
612909585,6,6,0,gap0,14.72
4227396855,5,5,0,gap0,3.20
4285071360,4,4,0,gap0,0.80
2576967228,5,5,0,gap0,3.70
4294928700,4,4,0,gap0,0.83
196128779,4,4,0,gap0,0.91
29885124,5,5,0,gap0,6.24
50578890,6,6,0,gap0,18.91
2835350527,5,5,0,gap0,7.03
4261269245,4,4,0,gap0,1.12
673743170,6,6,0,gap0,24.30
1437207552,5,5,0,gap0,3.01
2520148281,5,5,0,gap0,3.19
2189983095,4,4,0,gap0,1.18
2029060095,4,4,0,gap0,1.11
2503960015,4,4,0,gap0,1.02
1520816685,4,4,0,gap0,0.96
1410680145,5,5,0,gap0,5.22
1108902180,5,5,0,gap0,2.92
4293656320,4,4,0,gap0,0.99
4124441322,4,4,0,gap0,0.80
339864510,4,4,0,gap0,0.87
3070249032,5,5,0,gap0,3.69
2193834435,4,4,0,gap0,1.08
4294903094,4,4,0,gap0,0.99
4289111807,4,4,0,gap0,0.86
554828592,4,4,0,gap0,0.83
4095736895,5,5,0,gap0,3.48
218236680,4,4,0,gap0,1.10
1763778849,5,5,0,gap0,4.52
2576783721,4,4,0,gap0,0.92
4227317631,4,4,0,gap0,0.92
1671232250,5,5,0,gap0,2.66
3572006589,6,6,0,gap0,29.03
303174276,5,5,0,gap0,2.99
2620632832,4,4,0,gap0,0.81
759912975,6,6,0,gap0,33.31
1550806876,5,5,0,gap0,6.18
4021993450,4,4,0,gap0,1.11
2683920390,4,4,0,gap0,0.89
270549120,4,4,0,gap0,1.12
39424,4,4,0,gap0,1.07
1082965875,4,4,0,gap0,0.80
1515866970,4,4,0,gap0,1.08
38570,4,4,0,gap0,1.21
83575995,4,4,0,gap0,0.97
524300,4,4,0,gap0,1.09
2684317542,6,6,0,gap0,23.32
715301418,4,4,0,gap0,0.97
3211460,4,4,0,gap0,0.82
4044291840,4,4,0,gap0,0.89
167708415,4,4,0,gap0,1.10
1510970895,4,4,0,gap0,1.17
2147538176,5,5,0,gap0,3.12
2623761555,4,4,0,gap0,0.90
715786922,4,4,0,gap0,0.82
2863310426,5,5,0,gap0,6.48
4294967037,4,4,0,gap0,0.80
2683960527,5,5,0,gap0,4.01
685195710,5,5,0,gap0,5.40
3948876960,5,5,0,gap0,4.82
2404348080,4,4,0,gap0,1.10
3203759610,5,5,0,gap0,5.43
2707316385,5,5,0,gap0,2.10
2948528830,5,5,0,gap0,5.30
1431917910,4,4,0,gap0,0.82
67190800,4,4,0,gap0,0.89
571115530,5,5,0,gap0,3.23
1269580,4,4,0,gap0,1.08
3988254024,5,5,0,gap0,5.41
1771465155,5,5,0,gap0,2.57
709972266,5,5,0,gap0,2.79
4150069410,4,4,0,gap0,0.92
3442593330,5,5,0,gap0,3.91
421930521,5,5,0,gap0,2.96
1518600225,5,5,0,gap0,3.84
906349050,4,4,0,gap0,0.59
4133908326,4,4,0,gap0,1.06
1439782260,5,5,0,gap0,4.15
4194695735,5,5,0,gap0,4.43
7143531,6,,-1,inconclusive,32.99
33024,5,5,0,gap0,3.47
105013284,5,5,0,gap0,2.72
2796181845,4,4,0,gap0,1.19
13370825,4,4,0,gap0,0.78
3281437500,4,4,0,gap0,0.79
3955147580,4,4,0,gap0,0.90
4143579136,4,4,0,gap0,0.90
4278191865,4,4,0,gap0,0.97
2075918335,4,4,0,gap0,0.91
2506791525,5,5,0,gap0,2.13
1724670918,6,6,0,gap0,15.91
805533015,4,4,0,gap0,0.85
3633155544,5,5,0,gap0,3.33
4252360565,5,5,0,gap0,3.23
4261379447,5,5,0,gap0,4.21
2529400470,4,4,0,gap0,0.76
2576968806,5,5,0,gap0,2.72
9437280,4,4,0,gap0,0.89
4288042300,5,5,0,gap0,4.79
4041339120,4,4,0,gap0,1.09
405012480,5,5,0,gap0,6.23
3154115583,4,4,0,gap0,0.90
134543355,4,4,0,gap0,0.96
2829211485,4,4,0,gap0,0.90
236912895,5,5,0,gap0,4.10
960051510,4,4,0,gap0,0.99
1432114515,5,5,0,gap0,5.30
2416550442,6,6,0,gap0,21.92
504314895,4,4,0,gap0,1.09
4278517585,4,4,0,gap0,1.52
1721331615,4,4,0,gap0,1.18
894765738,5,6,1,gap1,25.81
605552640,5,5,0,gap0,3.52
4110093060,4,4,0,gap0,1.16
4288282512,4,4,0,gap0,1.20
1771650252,4,4,0,gap0,0.82
3282713685,5,5,0,gap0,3.07
1396006085,5,5,0,gap0,5.08
2225444517,5,6,1,gap1,13.51
3945331210,5,5,0,gap0,3.78
567218940,5,5,0,gap0,3.23
1348624237,6,6,0,gap0,35.88
67176450,4,4,0,gap0,1.09
2576771478,5,5,0,gap0,2.69
517098360,5,5,0,gap0,5.01
2678050623,5,5,0,gap0,3.28
1520769060,5,5,0,gap0,3.40
578949441,4,4,0,gap0,1.10
867683550,5,5,0,gap0,3.88
713719840,4,4,0,gap0,1.01
3977413755,6,6,0,gap0,13.18
816890080,4,4,0,gap0,1.21
4038332295,5,5,0,gap0,2.84
1213862490,4,4,0,gap0,0.98
3233857600,4,4,0,gap0,0.97
4024401855,5,5,0,gap0,3.84
2781633075,5,5,0,gap0,2.97
3035514094,5,5,0,gap0,4.99
1157714960,5,5,0,gap0,3.70
304164867,4,4,0,gap0,0.90
2578094761,4,4,0,gap0,1.20
1013760867,5,5,0,gap0,6.78
210,4,4,0,gap0,1.19
34407005,5,5,0,gap0,7.64
2594794150,4,4,0,gap0,0.93
1192397601,5,5,0,gap0,2.86
4294933503,4,4,0,gap0,1.08
2144720255,4,4,0,gap0,0.99
3329004345,5,5,0,gap0,2.84
2505677209,4,4,0,gap0,1.19
2578093718,5,5,0,gap0,3.45
2506817535,4,4,0,gap0,0.92
4184864415,5,5,0,gap0,2.40
1520801445,4,4,0,gap0,0.90
1016490435,5,5,0,gap0,2.40
4292808495,4,4,0,gap0,1.20
16749973,5,5,0,gap0,3.93
3275540892,4,4,0,gap0,1.01
2864381935,4,4,0,gap0,1.12
1783993685,4,4,0,gap0,0.90
3890724327,5,5,0,gap0,3.27
574755201,5,5,0,gap0,5.42
1431524181,5,5,0,gap0,5.00
2957013120,4,4,0,gap0,1.00
100990976,4,4,0,gap0,1.23
1768507497,5,5,0,gap0,6.40
2785241648,5,5,0,gap0,3.60
1119879168,5,5,0,gap0,5.63
125832960,5,5,0,gap0,5.28
4097593283,5,6,1,gap1,11.21
3337972831,4,4,0,gap0,1.00
1014809555,5,5,0,gap0,3.16
3494932560,4,4,0,gap0,1.00
2472776502,5,5,0,gap0,5.43
2276786175,5,5,0,gap0,3.20
9109620,5,5,0,gap0,2.71
3758165520,5,5,0,gap0,4.03
2896169984,5,5,0,gap0,2.85
553639935,4,4,0,gap0,1.09
100663305,5,5,0,gap0,5.87
2149644285,5,5,0,gap0,3.32
3757043679,4,4,0,gap0,0.90
4136634735,5,5,0,gap0,3.18
342435990,6,,-1,inconclusive,33.88
4281008000,4,4,0,gap0,0.98
3676592805,5,5,0,gap0,5.71
2570675811,5,5,0,gap0,4.91
1258298880,4,4,0,gap0,1.26
4110417919,4,4,0,gap0,0.98
2506728794,6,6,0,gap0,12.88
4292660428,4,4,0,gap0,1.20
1263264075,5,5,0,gap0,2.90
3372271104,4,4,0,gap0,1.22
2527435178,4,4,0,gap0,1.01
2852821257,4,4,0,gap0,1.13
2516631040,5,5,0,gap0,3.97
3622562775,4,4,0,gap0,0.92
2269896174,5,5,0,gap0,4.01
1213857792,4,4,0,gap0,0.90
3787182711,5,5,0,gap0,5.41
2846534314,4,4,0,gap0,0.99
16711168,4,4,0,gap0,0.89
3335310393,5,5,0,gap0,5.10
2148068558,6,6,0,gap0,14.39
3329019084,4,4,0,gap0,1.06
3757047759,4,4,0,gap0,1.02
264460950,4,4,0,gap0,0.82
3431480344,5,5,0,gap0,4.81
4294967238,4,4,0,gap0,0.98
1271136255,4,4,0,gap0,1.11
1086328880,4,4,0,gap0,0.89
3186072063,6,6,0,gap0,21.09
1868562431,4,4,0,gap0,0.87
976616691,6,6,0,gap0,30.01
593707008,5,5,0,gap0,4.93
2745982035,5,5,0,gap0,2.52
569184990,5,5,0,gap0,2.69
4286775165,4,4,0,gap0,1.14
1791006015,4,4,0,gap0,0.71
16911885,4,4,0,gap0,1.00
4036562790,5,5,0,gap0,2.91
2769377826,5,5,0,gap0,4.03
785456610,5,5,0,gap0,2.82
1426090240,4,4,0,gap0,1.38
1065284583,5,5,0,gap0,3.99
3087007560,5,5,0,gap0,5.01
3805401570,5,5,0,gap0,2.29
3977384685,4,4,0,gap0,1.08
2058725211,5,6,1,gap1,7.37
2010613800,4,4,0,gap0,1.05
184552960,4,4,0,gap0,1.00
4272880989,5,5,0,gap0,3.21
2694878060,4,4,0,gap0,0.93
763833995,5,5,0,gap0,5.21
4024875455,6,6,0,gap0,21.58
2533359615,4,4,0,gap0,0.92
3425946682,5,5,0,gap0,5.00
2516621568,4,4,0,gap0,1.06
3186080750,5,5,0,gap0,4.61
2863289941,4,4,0,gap0,1.20
4023189503,4,4,0,gap0,0.91
4283825924,4,4,0,gap0,0.98
1341173775,5,5,0,gap0,2.71
3435924556,4,4,0,gap0,1.20
4042313840,4,4,0,gap0,1.19
3317941189,5,5,0,gap0,6.39
4261412863,4,4,0,gap0,1.08
852346935,4,4,0,gap0,1.21
4294950635,4,4,0,gap0,1.00
2593478998,6,6,0,gap0,16.81
4038332235,4,4,0,gap0,1.18
588287040,4,4,0,gap0,0.89
4294949755,4,4,0,gap0,0.90
3149594613,5,5,0,gap0,3.12
2560447569,5,5,0,gap0,2.88
3489021945,5,5,0,gap0,3.37
2147467071,4,4,0,gap0,0.92
3476086305,4,4,0,gap0,0.99
551489775,4,4,0,gap0,0.90
3740130798,4,4,0,gap0,0.87
2858852460,4,4,0,gap0,0.92
1720949091,5,5,0,gap0,3.01
1694520832,4,4,0,gap0,1.00
835636785,4,4,0,gap0,0.83
367716885,4,4,0,gap0,0.92
2416533493,5,5,0,gap0,6.63
14811135,4,4,0,gap0,1.00
3431215995,4,4,0,gap0,1.00
855663440,4,4,0,gap0,1.23
1413825876,4,4,0,gap0,1.07
84299872,4,4,0,gap0,1.02
4238996313,5,5,0,gap0,6.88
3116030442,5,5,0,gap0,6.21
3281439897,4,4,0,gap0,0.90
1724695491,5,5,0,gap0,2.42
3623821824,5,5,0,gap0,5.20
4286397500,4,4,0,gap0,0.93
3258461315,5,6,1,gap1,11.89
2129116635,5,5,0,gap0,2.87
2510641498,4,4,0,gap0,1.11
2112613245,5,5,0,gap0,3.79
3284385340,5,5,0,gap0,2.57
1063711590,5,5,0,gap0,5.95
1019439555,4,4,0,gap0,1.16
2864622250,4,4,0,gap0,1.07
806405455,5,5,0,gap0,4.70
2861258100,5,5,0,gap0,3.33
3186864,4,4,0,gap0,1.12
2283932675,5,5,0,gap0,2.84
255389895,5,5,0,gap0,3.81
2519977065,5,5,0,gap0,2.89
4036366230,5,5,0,gap0,2.73
4279238520,4,4,0,gap0,1.48
2067754815,6,,-1,inconclusive,34.95
134679300,5,5,0,gap0,3.53
1701467562,5,5,0,gap0,2.96
2518587060,5,5,0,gap0,2.79
1065057087,4,4,0,gap0,1.20
4152328183,4,4,0,gap0,0.90
1224736584,4,4,0,gap0,0.91
16724685,4,4,0,gap0,1.19
3284386665,4,4,0,gap0,0.98
1718003034,5,5,0,gap0,2.94
4228084875,5,5,0,gap0,2.70
258,4,4,0,gap0,0.97
909325110,4,4,0,gap0,0.93
1828691199,4,4,0,gap0,0.94
2863278754,4,4,0,gap0,1.16
71354508,4,4,0,gap0,1.22
1449499033,5,5,0,gap0,4.37
1788503445,5,5,0,gap0,2.39
3031730100,5,5,0,gap0,4.04
505340177,5,5,0,gap0,2.61
3537972510,4,4,0,gap0,0.99
2846272170,4,4,0,gap0,1.00
3803770555,5,5,0,gap0,4.42
3018601420,4,4,0,gap0,0.97
4240819708,6,6,0,gap0,12.99
4043307255,4,4,0,gap0,1.31
4184409750,5,5,0,gap0,3.03
16713983,4,4,0,gap0,1.24
4718592,4,4,0,gap0,1.03
1437253245,5,5,0,gap0,4.34
1013552835,5,5,0,gap0,2.82
107372646,4,4,0,gap0,1.05
2276739960,5,5,0,gap0,3.02
11730,4,4,0,gap0,0.88
4294915899,4,4,0,gap0,1.19
4177948560,5,5,0,gap0,4.92
3619591830,5,5,0,gap0,2.69
3956780895,4,4,0,gap0,0.90
1520785830,4,4,0,gap0,0.81
1721353785,4,4,0,gap0,0.93
4294967294,4,4,0,gap0,0.97
1435937365,5,5,0,gap0,2.84
2160853196,4,4,0,gap0,0.98
8320,4,4,0,gap0,1.08
2155905151,4,4,0,gap0,0.79
255593000,4,4,0,gap0,1.21
3730471935,4,4,0,gap0,0.99
1684445337,5,5,0,gap0,3.09
268435456,4,4,0,gap0,0.99
267417735,4,4,0,gap0,0.82
3425933415,5,5,0,gap0,3.01
2283807360,5,5,0,gap0,2.97
3588194175,5,5,0,gap0,3.71
2573621850,5,5,0,gap0,3.30
4042297440,4,4,0,gap0,0.88
2182381035,5,5,0,gap0,3.71
4291612413,4,4,0,gap0,1.18
3870926505,5,5,0,gap0,8.31
3452751052,4,4,0,gap0,0.96
1212678177,6,6,0,gap0,10.22
541410592,5,5,0,gap0,3.29
4223643370,4,4,0,gap0,1.30
300818145,4,4,0,gap0,0.90
338231295,4,4,0,gap0,0.97
3956793810,5,6,1,gap1,18.83
252684047,5,5,0,gap0,3.33
2774164890,4,4,0,gap0,0.98
2718442120,4,4,0,gap0,1.18
3435370902,4,4,0,gap0,0.92
770711280,4,4,0,gap0,1.07
3222074991,6,6,0,gap0,17.42
2720180906,4,4,0,gap0,0.99
467195668,6,6,0,gap0,14.40
3425928375,5,5,0,gap0,2.88
3010706295,4,4,0,gap0,0.90
3978409860,5,5,0,gap0,4.90
2690608275,4,4,0,gap0,0.88
909327513,6,6,0,gap0,15.38
2029029135,4,4,0,gap0,0.82
2404327215,5,5,0,gap0,4.09
4294901793,4,4,0,gap0,0.91
3564232055,6,,-1,inconclusive,29.97
2957000880,4,4,0,gap0,0.92
573383202,4,4,0,gap0,0.90
4027543559,4,4,0,gap0,1.01
4114020921,5,5,0,gap0,3.37
2505463445,5,5,0,gap0,4.04
1604375520,5,5,0,gap0,6.32
584919000,5,5,0,gap0,2.70
10240,4,4,0,gap0,1.09
2694868115,4,4,0,gap0,0.80
344080680,5,5,0,gap0,2.40
918960585,5,5,0,gap0,2.79
4076140785,5,5,0,gap0,3.28
4286906184,4,4,0,gap0,1.42
2735312954,5,5,0,gap0,4.20
4291428156,5,5,0,gap0,8.30
3775918320,4,4,0,gap0,1.31
1767217573,5,5,0,gap0,2.81
4040232750,5,5,0,gap0,3.64
2864644075,4,4,0,gap0,1.10
2018200440,5,5,0,gap0,2.92
2225429157,5,6,1,gap1,13.99
865481676,4,4,0,gap0,1.11
3516523110,5,6,1,gap1,15.78
67832580,4,4,0,gap0,1.08
673322001,4,4,0,gap0,0.91
3425922105,5,5,0,gap0,2.81
258543375,4,4,0,gap0,0.89
1717200549,5,5,0,gap0,3.01
2807762931,5,5,0,gap0,3.18
2155924608,4,4,0,gap0,1.20
1509993155,6,6,0,gap0,19.19
3217014783,4,4,0,gap0,0.98
1022373285,4,4,0,gap0,0.91
4201823994,6,6,0,gap0,17.38
3722374894,4,4,0,gap0,1.03
3994803495,5,6,1,gap1,10.34
4278220664,5,5,0,gap0,4.94
671777440,4,4,0,gap0,0.99
4293918655,4,4,0,gap0,1.10
3542908035,5,5,0,gap0,5.10
1449482645,4,4,0,gap0,1.19
4255886333,5,5,0,gap0,2.68
84278271,5,5,0,gap0,3.33
2773838165,4,4,0,gap0,1.17
3457364460,5,5,0,gap0,6.72
506270173,6,6,0,gap0,16.16
4290032895,4,4,0,gap0,1.11
1070557850,4,4,0,gap0,0.88
2771606220,5,5,0,gap0,3.01
969684684,4,4,0,gap0,1.00
2295105743,5,5,0,gap0,3.36
64945185,5,5,0,gap0,5.71
1260311160,6,6,0,gap0,15.20
3284362131,4,4,0,gap0,0.98
1788192345,4,4,0,gap0,0.97
2283948050,4,4,0,gap0,0.83
1671217980,4,4,0,gap0,0.90
4187616051,4,4,0,gap0,0.98
905969718,4,4,0,gap0,0.99
4027526415,4,4,0,gap0,1.33
4031508660,4,4,0,gap0,1.21
1673750220,4,4,0,gap0,0.99
1435932245,4,4,0,gap0,1.18
2795088230,5,5,0,gap0,3.11
554884071,6,6,0,gap0,37.40
276856848,5,5,0,gap0,3.61
3028780980,5,5,0,gap0,3.16
671088640,4,4,0,gap0,0.99
1515558553,4,4,0,gap0,1.08
4294967190,4,4,0,gap0,0.90
3389589962,6,6,0,gap0,30.97
303110164,5,5,0,gap0,2.90
11051520,5,5,0,gap0,8.10
3430678527,5,5,0,gap0,2.67
2861913450,4,4,0,gap0,0.91
3085771140,6,6,0,gap0,20.88
234946830,4,4,0,gap0,1.12
1310760,4,4,0,gap0,0.88
3436039628,4,4,0,gap0,0.88
4040212704,4,4,0,gap0,1.08
2576993340,5,5,0,gap0,3.51
3196256125,6,,-1,inconclusive,35.41
339826005,4,4,0,gap0,0.98
1566420590,5,5,0,gap0,8.90
3477406465,5,5,0,gap0,2.88
1023383295,4,4,0,gap0,0.99
4283825973,5,5,0,gap0,5.07
253632015,4,4,0,gap0,0.99
3937026047,5,5,0,gap0,2.91
2165576724,6,6,0,gap0,14.21
1510940235,4,4,0,gap0,1.16
572596770,4,4,0,gap0,1.33
50378922,5,6,1,gap1,15.99
49977,5,5,0,gap0,2.71
262490925,5,5,0,gap0,6.61
3435982044,4,4,0,gap0,0.90
2526647958,4,4,0,gap0,1.03
2960158896,4,4,0,gap0,1.18
57630,4,4,0,gap0,1.00
808505327,5,5,0,gap0,4.48
3204414780,4,4,0,gap0,0.91
5571414,4,4,0,gap0,1.17
1724077552,5,5,0,gap0,2.76
129,5,5,0,gap0,4.43
5242920,5,5,0,gap0,4.56
306747084,5,6,1,gap1,11.83
1431676505,4,4,0,gap0,1.08
3682527165,5,5,0,gap0,3.21
2942279262,6,,-1,inconclusive,34.09
252675402,5,5,0,gap0,5.79
841205900,4,4,0,gap0,1.08
406995480,5,5,0,gap0,3.00
1509976320,4,4,0,gap0,0.92
26208,4,4,0,gap0,1.02
2779162277,4,4,0,gap0,0.97
110102112,5,5,0,gap0,4.10
4221410811,5,5,0,gap0,3.01
4294914034,4,4,0,gap0,0.90
859425990,4,4,0,gap0,0.95
2774177370,4,4,0,gap0,0.83
3877142145,5,5,0,gap0,6.52
2526428355,5,5,0,gap0,2.19
3173270235,6,6,0,gap0,20.32
3388654576,4,4,0,gap0,0.89
3204438015,5,5,0,gap0,2.77
2080309503,4,4,0,gap0,1.14
1509931007,6,6,0,gap0,13.43
3149642411,4,4,0,gap0,0.98
1594856387,4,4,0,gap0,1.13
1515874650,4,4,0,gap0,0.81
1664521017,4,4,0,gap0,0.91
2858767722,5,5,0,gap0,6.69
